date,method,confidence,train_start,train_end,loss,var,es,breach
2023-03-20,Historical,0.95,2022-03-10,2023-03-17,-0.0036519643420338255,0.010884563288814235,0.01372555650419061,False
2023-03-20,Gaussian,0.95,2022-03-10,2023-03-17,-0.0036519643420338255,0.011453818117425843,0.01433409963534827,False
2023-03-21,Historical,0.95,2022-03-11,2023-03-20,-0.0008191582175331,0.010884563288814235,0.01372555650419061,False
2023-03-21,Gaussian,0.95,2022-03-11,2023-03-20,-0.0008191582175331,0.011417638990362073,0.014297140275671713,False
2023-03-22,Historical,0.95,2022-03-14,2023-03-21,-0.004445269267930899,0.010884563288814235,0.01372555650419061,False
2023-03-22,Gaussian,0.95,2022-03-14,2023-03-21,-0.004445269267930899,0.011398127995588356,0.014276630278340816,False
2023-03-23,Historical,0.95,2022-03-15,2023-03-22,-0.0030956205648039,0.010884563288814235,0.01372555650419061,False
2023-03-23,Gaussian,0.95,2022-03-15,2023-03-22,-0.0030956205648039,0.011333723117182861,0.014207966973911947,False
2023-03-24,Historical,0.95,2022-03-16,2023-03-23,0.00446484374714095,0.010884563288814235,0.01372555650419061,False
2023-03-24,Gaussian,0.95,2022-03-16,2023-03-23,0.00446484374714095,0.011325750368646234,0.014201172775432078,False
2023-03-27,Historical,0.95,2022-03-17,2023-03-24,0.0027426672002146503,0.010884563288814235,0.01372555650419061,False
2023-03-27,Gaussian,0.95,2022-03-17,2023-03-24,0.0027426672002146503,0.01133936234262067,0.014202671383004612,False
2023-03-28,Historical,0.95,2022-03-18,2023-03-27,-0.0019201369122413003,0.010884563288814235,0.01372555650419061,False
2023-03-28,Gaussian,0.95,2022-03-18,2023-03-27,-0.0019201369122413003,0.011357391488436772,0.014215343493453152,False
2023-03-29,Historical,0.95,2022-03-21,2023-03-28,-0.004560263125378375,0.010884563288814235,0.01372555650419061,False
2023-03-29,Gaussian,0.95,2022-03-21,2023-03-28,-0.004560263125378375,0.011357762596677506,0.014215615430864057,False
2023-03-30,Historical,0.95,2022-03-22,2023-03-29,-0.005923879296302951,0.010884563288814235,0.01372555650419061,False
2023-03-30,Gaussian,0.95,2022-03-22,2023-03-29,-0.005923879296302951,0.011349274055915327,0.01420978779487314,False
2023-03-31,Historical,0.95,2022-03-23,2023-03-30,-0.004046211826628175,0.010884563288814235,0.01372555650419061,False
2023-03-31,Gaussian,0.95,2022-03-23,2023-03-30,-0.004046211826628175,0.011345764109478997,0.014210597586065878,False
2023-04-03,Historical,0.95,2022-03-24,2023-03-31,-0.00525634293299795,0.010884563288814235,0.01372555650419061,False
2023-04-03,Gaussian,0.95,2022-03-24,2023-03-31,-0.00525634293299795,0.011342510596929983,0.014209115391256235,False
2023-04-04,Historical,0.95,2022-03-25,2023-04-03,-0.0035664479002980257,0.010884563288814235,0.01372555650419061,False
2023-04-04,Gaussian,0.95,2022-03-25,2023-04-03,-0.0035664479002980257,0.011343146663492834,0.01421094864553101,False
2023-04-05,Historical,0.95,2022-03-28,2023-04-04,-0.001157104408013625,0.010884563288814235,0.01372555650419061,False
2023-04-05,Gaussian,0.95,2022-03-28,2023-04-04,-0.001157104408013625,0.011326539256694556,0.014195562645977324,False
2023-04-06,Historical,0.95,2022-03-29,2023-04-05,-0.00175342236097915,0.010884563288814235,0.01372555650419061,False
2023-04-06,Gaussian,0.95,2022-03-29,2023-04-05,-0.00175342236097915,0.011309361551875749,0.014177781207443736,False
2023-04-11,Historical,0.95,2022-03-30,2023-04-06,0.0011813004378422246,0.010884563288814235,0.01372555650419061,False
2023-04-11,Gaussian,0.95,2022-03-30,2023-04-06,0.0011813004378422246,0.011309193266062688,0.0141726760421929,False
2023-04-12,Historical,0.95,2022-03-31,2023-04-11,-0.0021720379717153496,0.010884563288814235,0.01372555650419061,False
2023-04-12,Gaussian,0.95,2022-03-31,2023-04-11,-0.0021720379717153496,0.011321831772252907,0.01418448434377516,False
